1_PB PB,1_PB PP,2_PB PB,2_PB PP,3 PB,3 PP,3_PB PB,3_PB PP,4 PB,4 PP,4_PB PB,4_PB PP,5 PB,5 PP,5_PB PB,PB_Only PB,PB_Only PP,pb_winners,pp_winners,state_abbr,states,total_winners,date_format
517,272,72,29,131,58,3,4,3,0,1,0,0,0,0,1034,454,1761,817,MT,Montana,2578,2013-07-27
1975,293,298,42,530,68,18,4,16,0,0,0,0,0,0,3927,595,6764,1002,NE,Nebraska,7766,2013-07-27
1961,233,288,29,534,62,12,0,8,2,0,0,0,0,0,3922,496,6725,822,NH,New Hampshire,7547,2013-07-27
14398,1109,2260,157,4118,326,131,8,77,2,4,0,1,0,0,29210,2254,50199,3856,NJ,New Jersey,54055,2013-07-27
1460,318,212,51,444,70,17,4,11,1,0,0,0,0,0,2970,661,5114,1105,NM,New Mexico,6219,2013-07-27
27563,1384,4193,203,7711,374,199,15,166,5,8,0,0,0,0,55652,2928,95492,4909,NY,New York,100401,2013-07-27
6172,1845,920,271,1639,496,46,8,31,11,1,0,1,0,0,12453,3861,21263,6492,NC,North Carolina,27755,2013-07-27
338,238,55,25,86,54,7,5,2,3,0,0,0,0,0,719,484,1207,809,ND,North Dakota,2016,2013-07-27
5588,1086,914,145,1646,264,40,6,32,2,0,1,0,0,0,11423,2280,19643,3784,OH,Ohio,23427,2013-07-27
1756,1063,272,165,504,301,10,4,10,6,1,0,0,0,0,3550,2311,6103,3850,OK,Oklahoma,9953,2013-07-27
2368,444,399,73,661,97,36,6,8,4,2,1,0,0,0,4875,995,8349,1620,OR,Oregon,9969,2013-07-27
15488,3223,2352,495,4436,911,134,31,84,15,0,0,0,0,0,30923,6727,53417,11402,PA,Pennsylvania,64819,2013-07-27
1490,283,221,35,410,80,11,2,11,0,2,1,0,0,0,3154,625,5299,1026,RI,Rhode Island,6325,2013-07-27
2806,1617,404,244,780,432,26,8,12,13,0,0,1,0,0,5688,3360,9717,5674,SC,South Carolina,15391,2013-07-27
702,170,117,20,205,46,12,1,4,1,0,0,0,0,0,1451,375,2491,613,SD,South Dakota,3104,2013-07-27
3749,1256,595,184,1053,355,22,14,19,8,0,0,0,0,0,7585,2586,13023,4403,TN,Tennessee,17426,2013-07-27
10907,3011,1658,495,3054,811,81,18,51,14,2,0,0,0,0,21875,5987,37628,10336,TX,Texas,47964,2013-07-27
305,173,41,23,81,51,3,1,3,0,0,0,0,0,0,663,383,1096,631,VT,Vermont,1727,2013-07-27
50,93,7,13,15,17,0,0,0,1,0,0,0,0,0,124,185,196,309,VI,Virgin Islands,505,2013-07-27
5370,771,754,107,1507,190,34,2,35,5,1,0,0,0,0,10915,1670,18616,2745,VA,Virginia,21361,2013-07-27
3082,252,433,35,886,67,31,3,14,1,0,0,0,0,0,6271,539,10717,897,WA,Washington,11614,2013-07-27
1875,222,282,24,533,74,8,0,10,1,0,0,0,0,0,3890,505,6598,826,WV,West Virginia,7424,2013-07-27
4404,589,664,80,1259,164,33,1,21,3,1,0,0,0,0,8696,1322,15078,2159,WI,Wisconsin,17237,2013-07-27
4517,460,649,73,1162,112,46,4,26,2,3,0,0,0,0,9230,963,15633,1614,AZ,Arizona,17247,2013-07-24
904,600,149,89,245,193,5,5,6,3,0,0,0,0,0,1825,1231,3134,2121,AR,Arkansas,5255,2013-07-24
28516,0,4175,0,7488,0,242,0,134,0,2,0,0,0,0,58295,0,98852,0,CA,California,98852,2013-07-24
2308,1403,389,230,623,395,23,13,13,6,0,0,0,0,0,4805,3036,8161,5083,CO,Colorado,13244,2013-07-24
2744,854,369,116,717,207,20,6,17,5,1,0,0,0,0,5827,1858,9695,3046,CT,Connecticut,12741,2013-07-24
1217,135,213,19,311,36,5,0,10,0,0,0,0,0,0,2499,339,4255,529,DE,Delaware,4784,2013-07-24
662,121,87,21,179,25,5,0,1,0,0,0,0,0,0,1279,232,2213,399,DC,Dist. of Columbia,2612,2013-07-24
17923,4462,2687,612,4359,964,150,33,90,7,4,0,0,0,0,37304,9135,62517,15213,FL,Florida,77730,2013-07-24
5784,537,842,92,1499,146,43,6,34,2,2,0,0,0,0,12096,1134,20300,1917,GA,Georgia,22217,2013-07-24
1514,291,217,42,387,88,16,1,8,1,0,0,1,0,0,3157,596,5300,1019,ID,Idaho,6319,2013-07-24
7632,932,1172,152,2234,246,69,7,44,4,3,1,0,0,0,15765,1979,26919,3321,IL,Illinois,30240,2013-07-24
3896,762,597,112,1123,181,40,7,27,4,0,0,0,0,0,7892,1617,13575,2683,IN,Indiana,16258,2013-07-24
1945,594,298,106,554,160,17,3,15,0,0,0,0,0,0,4219,1214,7048,2077,IA,Iowa,9125,2013-07-24
1713,169,290,27,439,58,13,0,10,0,0,0,0,0,0,3542,354,6007,608,KS,Kansas,6615,2013-07-24
3543,395,577,57,962,98,31,4,11,2,2,0,0,0,0,7281,820,12407,1376,KY,Kentucky,13783,2013-07-24
3904,850,615,135,1018,245,29,10,24,8,0,0,0,0,0,7838,1731,13428,2979,LA,Louisiana,16407,2013-07-24
512,328,82,42,144,78,4,6,2,2,0,0,0,0,0,1048,662,1792,1118,ME,Maine,2910,2013-07-24
4181,476,622,74,1124,107,34,4,23,6,0,0,0,0,0,8402,1050,14386,1717,MD,Maryland,16103,2013-07-24
5572,479,808,82,1374,89,40,0,35,0,1,0,0,0,0,11755,1114,19585,1764,MA,Massachusetts,21349,2013-07-24
6200,529,990,82,1727,147,57,4,30,2,2,0,0,0,0,12837,1201,21843,1965,MI,Michigan,23808,2013-07-24
3679,242,558,31,980,59,34,3,17,1,0,0,0,0,0,7411,533,12679,869,MN,Minnesota,13548,2013-07-24
4593,287,665,39,1213,78,31,5,10,0,0,0,2,0,0,9005,667,15519,1076,MO,Missouri,16595,2013-07-24
509,205,62,33,102,56,3,3,1,0,0,0,0,0,0,1034,459,1711,756,MT,Montana,2467,2013-07-24
1682,239,260,35,427,59,9,3,4,0,0,0,0,0,0,3397,511,5779,847,NE,Nebraska,6626,2013-07-24
1519,174,207,28,439,39,9,1,6,1,0,0,0,0,0,3067,416,5247,659,NH,New Hampshire,5906,2013-07-24
11723,1008,1749,157,3199,249,109,10,48,5,2,0,1,0,0,23851,2083,40682,3512,NJ,New Jersey,44194,2013-07-24
1276,280,205,45,315,62,13,2,6,2,1,0,0,0,0,2649,591,4465,982,NM,New Mexico,5447,2013-07-24
21442,1259,3286,179,5769,302,178,4,104,4,1,0,0,0,0,44625,2730,75405,4478,NY,New York,79883,2013-07-24
5168,1687,802,253,1306,424,42,17,23,6,2,0,0,0,0,10446,3623,17789,6010,NC,North Carolina,23799,2013-07-24
285,224,52,43,74,44,5,5,0,2,0,0,0,0,0,581,457,997,775,ND,North Dakota,1772,2013-07-24
4587,973,634,132,1262,226,31,10,10,4,1,0,0,0,0,9091,1943,15616,3288,OH,Ohio,18904,2013-07-24
1385,969,205,147,413,234,6,8,5,7,1,0,0,0,0,2935,1985,4950,3350,OK,Oklahoma,8300,2013-07-24
1846,408,296,73,551,102,14,6,6,1,0,0,0,0,0,3996,889,6709,1479,OR,Oregon,8188,2013-07-24
12425,2766,1827,413,3435,742,102,15,71,19,1,0,0,1,0,25309,5794,43170,9750,PA,Pennsylvania,52920,2013-07-24
1283,287,208,30,308,72,10,0,8,0,1,0,0,0,0,2576,547,4394,936,RI,Rhode Island,5330,2013-07-24
2275,1417,357,212,585,369,17,11,13,5,0,0,0,0,0,4726,3038,7973,5052,SC,South Carolina,13025,2013-07-24
619,145,90,28,161,42,5,2,3,0,0,0,0,0,0,1246,331,2124,548,SD,South Dakota,2672,2013-07-24
3264,1123,483,158,859,269,27,10,15,5,1,0,1,0,0,6371,2287,11021,3852,TN,Tennessee,14873,2013-07-24
8903,2621,1376,421,2473,718,76,27,56,15,1,0,0,0,0,18446,5483,31331,9285,TX,Texas,40616,2013-07-24
266,147,47,17,59,23,2,1,0,1,0,0,0,0,0,509,288,883,477,VT,Vermont,1360,2013-07-24
42,70,8,14,8,18,0,0,0,0,0,0,0,0,0,82,150,140,252,VI,Virgin Islands,392,2013-07-24
4629,786,687,119,1290,207,28,4,20,3,2,0,0,0,0,9502,1533,16158,2652,VA,Virginia,18810,2013-07-24
2686,230,430,30,729,56,25,0,10,0,1,0,0,0,0,5428,479,9309,795,WA,Washington,10104,2013-07-24
1643,196,227,23,442,53,16,0,12,0,0,0,0,0,0,3256,447,5596,719,WV,West Virginia,6315,2013-07-24
3553,543,534,79,967,147,31,5,17,2,1,0,0,0,0,7135,1169,12238,1945,WI,Wisconsin,14183,2013-07-24
4180,386,646,64,1120,87,36,2,23,1,0,0,1,0,0,8575,876,14581,1416,AZ,Arizona,15997,2013-07-20
799,540,127,67,240,157,6,1,7,2,0,0,0,0,0,1747,1119,2926,1886,AR,Arkansas,4812,2013-07-20
24106,0,3603,0,6789,0,201,0,122,0,4,0,0,0,0,50077,0,84902,0,CA,California,84902,2013-07-20
2058,1306,354,199,648,349,31,8,8,7,2,0,0,0,0,4355,2712,7456,4581,CO,Colorado,12037,2013-07-20
2540,834,329,122,678,246,18,10,15,0,0,0,0,0,0,5185,1769,8765,2981,CT,Connecticut,11746,2013-07-20
1145,141,175,22,336,37,6,0,7,0,0,0,0,0,0,2348,268,4017,468,DE,Delaware,4485,2013-07-20
569,87,92,10,138,24,6,0,2,1,0,0,0,0,0,1137,182,1944,304,DC,Dist. of Columbia,2248,2013-07-20
16817,3934,2465,610,4634,1165,144,30,79,16,5,1,0,0,0,35172,8106,59316,13862,FL,Florida,73178,2013-07-20
5317,459,787,63,1501,143,40,6,31,1,1,0,0,0,0,11085,1007,18762,1679,GA,Georgia,20441,2013-07-20
1393,259,203,29,367,72,8,1,5,1,0,0,0,0,0,2801,579,4777,941,ID,Idaho,5718,2013-07-20
6747,796,1049,146,2045,224,44,6,50,5,1,0,0,1,0,13884,1769,23820,2947,IL,Illinois,26767,2013-07-20
3836,703,590,110,1118,210,31,3,16,0,0,1,0,0,0,8143,1644,13734,2671,IN,Indiana,16405,2013-07-20
1879,553,299,96,572,154,19,6,11,0,0,0,0,0,0,4006,1218,6786,2027,IA,Iowa,8813,2013-07-20
1526,166,245,24,421,50,20,2,11,1,1,0,1,0,0,3454,327,5679,570,KS,Kansas,6249,2013-07-20
3463,389,531,53,985,104,20,7,19,5,1,0,0,0,0,6919,759,11938,1317,KY,Kentucky,13255,2013-07-20
3814,835,611,101,1058,220,42,9,10,5,0,0,1,0,0,8014,1756,13550,2926,LA,Louisiana,16476,2013-07-20
515,400,72,55,135,91,1,3,3,3,0,1,0,0,0,1101,777,1827,1330,ME,Maine,3157,2013-07-20
3832,376,585,50,1148,115,25,3,14,0,3,0,0,0,0,7974,853,13581,1397,MD,Maryland,14978,2013-07-20
4491,395,700,66,1292,105,42,5,24,2,0,0,1,0,0,9688,858,16238,1431,MA,Massachusetts,17669,2013-07-20
5491,499,819,73,1552,141,42,4,14,2,4,0,0,0,0,11242,1016,19164,1735,MI,Michigan,20899,2013-07-20
3336,238,498,42,988,63,28,0,18,1,0,1,0,0,0,6829,452,11697,797,MN,Minnesota,12494,2013-07-20
4116,262,689,46,1181,57,37,6,22,2,1,0,0,0,0,8814,580,14860,953,MO,Missouri,15813,2013-07-20
437,172,65,27,125,60,6,0,2,0,0,0,0,0,0,909,365,1544,624,MT,Montana,2168,2013-07-20
1486,229,251,34,404,44,15,0,10,1,0,0,0,0,0,3131,540,5297,848,NE,Nebraska,6145,2013-07-20
1486,165,248,37,410,43,14,0,4,0,0,0,0,0,0,2928,441,5090,686,NH,New Hampshire,5776,2013-07-20
9443,797,1385,126,2802,215,86,6,42,5,1,0,0,0,0,19240,1791,32999,2940,NJ,New Jersey,35939,2013-07-20
1193,290,192,34,348,70,7,1,5,0,0,0,0,0,0,2345,542,4090,937,NM,New Mexico,5027,2013-07-20
17038,1004,2608,147,4940,314,163,13,103,4,1,0,0,0,0,35942,2146,60795,3628,NY,New York,64423,2013-07-20
4755,1590,747,226,1323,407,52,12,18,7,0,0,0,0,0,9895,3153,16790,5395,NC,North Carolina,22185,2013-07-20
257,184,44,30,61,67,0,0,1,1,0,0,0,0,0,508,403,871,685,ND,North Dakota,1556,2013-07-20
4019,897,605,120,1145,264,39,5,16,2,0,0,0,0,0,8287,1838,14111,3126,OH,Ohio,17237,2013-07-20
1346,909,199,166,400,268,12,8,3,5,0,0,0,0,0,2832,1962,4792,3318,OK,Oklahoma,8110,2013-07-20
1577,324,232,43,458,112,14,3,12,0,1,0,0,0,0,3217,726,5511,1208,OR,Oregon,6719,2013-07-20
10988,2475,1590,372,3102,700,94,18,62,17,1,0,0,0,0,22051,5168,37888,8750,PA,Pennsylvania,46638,2013-07-20
1201,243,159,40,355,58,4,3,5,1,1,0,0,0,0,2485,556,4210,901,RI,Rhode Island,5111,2013-07-20
2188,1404,370,205,590,361,22,12,8,8,0,0,0,0,0,4569,2929,7747,4919,SC,South Carolina,12666,2013-07-20
558,128,97,16,155,40,4,1,4,0,0,0,0,0,0,1137,269,1955,454,SD,South Dakota,2409,2013-07-20
2899,1009,467,142,838,296,29,10,10,4,0,0,0,0,0,6085,2150,10328,3611,TN,Tennessee,13939,2013-07-20
8034,2426,1253,398,2333,678,60,28,39,9,1,0,0,0,0,16541,4918,28261,8457,TX,Texas,36718,2013-07-20
245,125,38,20,79,31,0,1,0,0,0,0,0,0,0,522,286,884,463,VT,Vermont,1347,2013-07-20
39,84,5,11,7,17,0,0,0,0,0,0,0,0,0,99,176,150,288,VI,Virgin Islands,438,2013-07-20
4176,669,632,109,1177,189,34,3,33,2,1,0,0,0,0,8667,1430,14720,2402,VA,Virginia,17122,2013-07-20
2283,219,350,30,701,54,19,1,11,1,0,0,0,0,0,4769,395,8133,700,WA,Washington,8833,2013-07-20
1429,192,229,29,412,50,11,1,7,1,0,0,0,0,0,2856,425,4944,698,WV,West Virginia,5642,2013-07-20
3300,499,508,68,935,125,33,2,15,3,0,0,0,0,0,6938,1154,11729,1851,WI,Wisconsin,13580,2013-07-20
3606,372,555,54,1024,105,25,2,19,0,1,0,0,0,0,7399,766,12629,1299,AZ,Arizona,13928,2013-07-17
738,504,113,76,194,139,2,3,4,1,0,0,0,0,0,1460,1045,2511,1768,AR,Arkansas,4279,2013-07-17
22201,0,3430,0,6377,0,197,0,132,0,1,0,0,0,0,45114,0,77452,0,CA,California,77452,2013-07-17
1857,1198,289,187,494,318,23,12,7,5,0,0,0,0,0,3767,2437,6437,4157,CO,Colorado,10594,2013-07-17
2098,766,309,109,528,208,20,10,10,5,0,0,0,0,0,4463,1545,7428,2643,CT,Connecticut,10071,2013-07-17
926,159,143,26,252,38,12,3,6,0,0,0,0,0,0,1908,233,3247,459,DE,Delaware,3706,2013-07-17
473,62,67,14,159,19,2,3,3,1,0,0,0,0,0,1045,203,1749,302,DC,Dist. of Columbia,2051,2013-07-17
15246,3729,2219,564,3658,851,113,26,66,14,3,0,0,1,0,31306,8010,52611,13195,FL,Florida,65806,2013-07-17
4553,388,684,63,1288,122,38,2,20,4,0,0,0,0,0,8966,893,15549,1472,GA,Georgia,17021,2013-07-17
1244,277,186,27,346,75,14,5,8,1,0,0,0,0,0,2536,503,4334,888,ID,Idaho,5222,2013-07-17
5681,726,890,113,1677,177,45,10,33,4,3,0,0,0,0,11446,1570,19775,2600,IL,Illinois,22375,2013-07-17
2923,565,437,81,841,153,20,6,11,2,1,1,0,0,0,5884,1316,10117,2124,IN,Indiana,12241,2013-07-17
1629,526,251,88,485,147,17,3,7,2,0,0,0,0,0,3422,1063,5811,1829,IA,Iowa,7640,2013-07-17
1351,153,203,19,389,26,9,1,14,0,0,0,0,0,0,2680,315,4646,514,KS,Kansas,5160,2013-07-17
2932,363,452,52,799,86,28,4,20,2,1,0,0,0,0,5832,651,10064,1158,KY,Kentucky,11222,2013-07-17
3350,751,502,115,1003,243,30,10,15,1,2,0,0,0,0,6712,1521,11614,2641,LA,Louisiana,14255,2013-07-17
408,275,48,38,115,73,2,3,2,0,0,0,0,0,0,859,603,1434,992,ME,Maine,2426,2013-07-17
3274,393,504,52,929,112,28,5,13,1,1,0,0,0,0,6833,784,11582,1347,MD,Maryland,12929,2013-07-17
3833,379,547,56,1059,91,31,2,24,0,1,0,0,0,0,7668,738,13163,1266,MA,Massachusetts,14429,2013-07-17
4603,445,691,55,1330,114,45,4,19,5,0,0,0,0,0,9285,885,15973,1508,MI,Michigan,17481,2013-07-17
2810,208,455,36,826,66,18,2,20,2,0,0,1,0,0,5650,454,9780,768,MN,Minnesota,10548,2013-07-17
3724,307,568,45,1094,50,30,3,24,0,0,0,0,0,0,7419,555,12859,960,MO,Missouri,13819,2013-07-17
430,163,52,24,129,48,6,0,4,1,0,0,0,0,0,808,356,1429,592,MT,Montana,2021,2013-07-17
1350,229,228,31,357,69,11,2,6,1,0,0,0,0,0,2678,450,4630,782,NE,Nebraska,5412,2013-07-17
1210,170,138,19,317,42,10,1,5,1,0,0,0,0,0,2388,328,4068,561,NH,New Hampshire,4629,2013-07-17
8026,774,1202,105,2332,208,74,7,45,1,1,0,0,0,0,16284,1594,27964,2689,NJ,New Jersey,30653,2013-07-17
1060,239,168,35,314,72,11,4,4,0,0,0,0,0,0,2157,543,3714,893,NM,New Mexico,4607,2013-07-17
14109,868,2251,139,4083,269,111,9,72,9,2,0,0,0,0,28976,1900,49604,3194,NY,New York,52798,2013-07-17
3993,1456,614,196,1025,368,37,13,16,6,0,0,0,0,0,8189,2913,13874,4952,NC,North Carolina,18826,2013-07-17
204,193,33,21,63,56,4,2,0,0,0,0,0,0,0,463,395,767,667,ND,North Dakota,1434,2013-07-17
3602,843,548,125,1006,222,37,6,21,5,1,0,0,0,0,7206,1637,12421,2838,OH,Ohio,15259,2013-07-17
1206,810,182,124,346,200,12,8,7,7,0,0,0,0,0,2573,1747,4326,2896,OK,Oklahoma,7222,2013-07-17
1321,331,199,48,422,80,21,1,10,1,0,0,0,0,0,2650,663,4623,1124,OR,Oregon,5747,2013-07-17
9150,2240,1353,349,2578,594,66,16,56,8,1,0,0,0,0,18925,4641,32129,7848,PA,Pennsylvania,39977,2013-07-17
932,217,171,27,256,69,9,1,10,0,0,0,0,0,0,1891,464,3269,778,RI,Rhode Island,4047,2013-07-17
1766,1204,277,177,506,304,10,8,10,7,0,0,0,0,0,3742,2527,6311,4227,SC,South Carolina,10538,2013-07-17
502,149,71,15,155,32,8,0,2,3,0,0,0,0,0,980,315,1718,514,SD,South Dakota,2232,2013-07-17
2525,968,378,105,630,257,11,11,11,4,1,0,0,0,0,5292,1966,8848,3311,TN,Tennessee,12159,2013-07-17
6802,2170,987,279,1892,578,64,22,45,9,1,0,0,0,0,13929,4278,23720,7336,TX,Texas,31056,2013-07-17
207,106,27,24,58,31,1,0,0,0,0,0,0,0,0,415,237,708,398,VT,Vermont,1106,2013-07-17
33,65,6,9,10,23,0,0,0,0,0,0,0,0,0,75,119,124,216,VI,Virgin Islands,340,2013-07-17
3629,622,529,95,959,171,26,4,18,5,0,0,0,0,0,7397,1190,12558,2087,VA,Virginia,14645,2013-07-17
2176,188,351,34,621,51,19,1,12,1,0,0,0,0,0,4317,381,7496,656,WA,Washington,8152,2013-07-17
1211,160,196,26,314,40,6,1,7,1,0,0,0,0,0,2574,377,4308,605,WV,West Virginia,4913,2013-07-17
2755,504,390,68,809,124,24,3,18,0,0,0,0,0,0,5717,894,9713,1593,WI,Wisconsin,11306,2013-07-17
3596,411,577,70,1234,109,31,5,23,3,1,0,0,0,0,6881,722,12343,1320,AZ,Arizona,13663,2013-07-13
666,454,95,85,196,153,10,4,4,0,0,0,0,0,0,1356,963,2327,1659,AR,Arkansas,3986,2013-07-13
19062,0,2947,0,6034,0,184,0,108,0,6,0,1,0,0,36659,0,65001,0,CA,California,65001,2013-07-13
1660,1180,254,187,534,387,23,7,6,7,0,0,0,0,0,3258,2137,5735,3905,CO,Colorado,9640,2013-07-13
2110,771,310,109,641,248,20,10,20,4,0,0,0,0,0,3888,1339,6989,2481,CT,Connecticut,9470,2013-07-13
867,97,152,27,249,48,11,1,2,1,1,0,0,0,0,1705,255,2987,429,DE,Delaware,3416,2013-07-13
491,74,67,8,147,29,5,1,2,0,0,0,0,0,0,896,159,1608,271,DC,Dist. of Columbia,1879,2013-07-13
14407,3511,2246,553,4495,1144,146,29,101,18,2,0,0,0,0,27884,6759,49281,12014,FL,Florida,61295,2013-07-13
4568,442,671,75,1458,146,55,3,25,4,1,0,0,0,0,8714,847,15492,1517,GA,Georgia,17009,2013-07-13
1156,240,197,38,371,76,9,1,6,1,0,0,1,0,0,2358,463,4098,819,ID,Idaho,4917,2013-07-13
5233,726,803,130,1678,239,42,6,24,5,0,0,0,0,0,9801,1330,17581,2436,IL,Illinois,20017,2013-07-13
3366,725,554,157,1087,240,32,4,16,7,0,0,0,0,0,6292,1407,11347,2540,IN,Indiana,13887,2013-07-13
1706,528,250,94,533,159,18,5,5,3,0,0,0,0,0,3243,988,5755,1777,IA,Iowa,7532,2013-07-13
1422,147,213,27,468,63,19,1,9,3,0,1,0,0,0,2801,288,4932,530,KS,Kansas,5462,2013-07-13
2921,354,486,63,901,137,38,3,16,2,2,0,0,0,0,5657,609,10021,1168,KY,Kentucky,11189,2013-07-13
3313,803,546,97,1081,220,24,7,16,7,0,0,0,0,0,6125,1511,11105,2645,LA,Louisiana,13750,2013-07-13
453,329,70,58,169,101,2,3,1,3,0,0,0,0,0,931,674,1626,1168,ME,Maine,2794,2013-07-13
3373,403,539,66,1043,117,40,3,23,4,1,0,0,0,0,6328,699,11347,1292,MD,Maryland,12639,2013-07-13
3226,380,508,51,982,115,26,3,14,3,1,0,0,0,0,5865,677,10622,1229,MA,Massachusetts,11851,2013-07-13
4125,468,670,66,1360,160,44,2,17,2,0,0,0,0,0,7776,851,13992,1549,MI,Michigan,15541,2013-07-13
2625,213,421,26,881,67,24,2,13,1,0,0,0,0,0,5238,385,9202,694,MN,Minnesota,9896,2013-07-13
3731,291,622,40,1162,82,35,5,28,5,0,0,0,0,0,7107,475,12685,898,MO,Missouri,13583,2013-07-13
393,197,73,29,125,42,0,1,6,0,0,0,0,0,0,719,354,1316,623,MT,Montana,1939,2013-07-13
1218,224,183,44,394,66,9,2,7,1,0,0,0,0,0,2511,459,4322,796,NE,Nebraska,5118,2013-07-13
1183,178,198,37,348,70,12,4,3,1,0,0,0,0,0,2285,370,4029,660,NH,New Hampshire,4689,2013-07-13
6743,705,1053,107,2203,245,62,8,31,8,0,0,1,0,0,12889,1318,22982,2391,NJ,New Jersey,25373,2013-07-13
992,247,146,30,331,67,12,3,3,4,0,0,0,0,0,1907,451,3391,802,NM,New Mexico,4193,2013-07-13
12933,898,1901,132,4002,262,115,6,71,3,1,0,1,0,0,23937,1565,42961,2866,NY,New York,45827,2013-07-13
4196,1490,681,216,1250,471,37,17,22,11,0,0,0,0,0,7870,2844,14056,5049,NC,North Carolina,19105,2013-07-13
225,174,40,28,72,63,3,2,0,1,0,0,0,0,0,408,341,748,609,ND,North Dakota,1357,2013-07-13
3225,778,462,123,1008,257,34,6,25,6,0,1,0,0,0,6160,1511,10914,2682,OH,Ohio,13596,2013-07-13
1115,803,171,120,351,257,11,12,9,6,0,0,1,0,0,2269,1533,3927,2731,OK,Oklahoma,6658,2013-07-13
1183,309,201,51,390,103,14,5,7,6,0,0,0,0,0,2462,611,4257,1085,OR,Oregon,5342,2013-07-13
7917,2119,1263,341,2573,672,70,34,39,8,2,0,0,0,0,15302,3995,27166,7169,PA,Pennsylvania,34335,2013-07-13
963,230,161,48,317,81,11,1,6,0,0,0,0,0,0,1901,392,3359,752,RI,Rhode Island,4111,2013-07-13
1990,1365,286,218,590,429,15,12,11,6,0,0,0,0,0,3785,2554,6677,4584,SC,South Carolina,11261,2013-07-13
500,125,76,21,150,44,4,0,4,2,0,1,0,0,0,929,221,1663,414,SD,South Dakota,2077,2013-07-13
2513,911,402,132,780,299,25,10,12,4,0,0,0,0,0,4824,1857,8556,3213,TN,Tennessee,11769,2013-07-13
6152,2043,966,331,1914,666,68,20,43,13,1,0,0,0,0,12047,3940,21191,7013,TX,Texas,28204,2013-07-13
235,148,39,22,60,38,1,2,2,1,0,0,0,0,0,412,242,749,453,VT,Vermont,1202,2013-07-13
34,90,6,9,16,26,0,0,0,1,0,0,0,0,0,77,146,133,272,VI,Virgin Islands,405,2013-07-13
3589,637,555,89,1013,218,37,5,18,5,0,0,0,0,0,6860,1173,12072,2127,VA,Virginia,14199,2013-07-13
1907,179,280,30,614,51,16,3,12,0,0,0,0,0,0,3679,392,6508,655,WA,Washington,7163,2013-07-13
1270,167,182,33,399,55,13,1,8,0,0,0,0,0,0,2453,314,4325,570,WV,West Virginia,4895,2013-07-13
2787,501,548,96,879,125,26,3,15,1,0,0,0,0,0,5349,933,9604,1659,WI,Wisconsin,11263,2013-07-13
2682,318,399,46,741,62,21,0,14,1,2,0,0,0,0,6263,771,10122,1198,AZ,Arizona,11320,2013-07-10
502,358,67,53,140,112,8,3,5,3,1,0,0,0,0,1185,842,1908,1371,AR,Arkansas,3279,2013-07-10
15823,0,2364,0,4223,0,143,0,76,0,1,0,0,0,0,34889,0,57519,0,CA,California,57519,2013-07-10
1315,888,204,143,386,271,11,6,6,5,0,0,0,0,0,2883,1983,4805,3296,CO,Colorado,8101,2013-07-10
1540,520,218,90,408,158,9,6,10,5,0,0,0,0,0,3690,1499,5875,2278,CT,Connecticut,8153,2013-07-10
665,102,108,12,208,26,4,1,5,0,0,0,0,0,0,1528,224,2518,365,DE,Delaware,2883,2013-07-10
366,61,65,7,110,7,2,0,1,0,0,0,0,0,0,854,150,1398,225,DC,Dist. of Columbia,1623,2013-07-10
10181,2591,1496,381,2948,702,86,23,49,12,2,0,0,0,0,24092,6506,38854,10215,FL,Florida,49069,2013-07-10
3145,327,452,42,882,91,22,3,20,3,0,0,0,0,0,7202,766,11723,1232,GA,Georgia,12955,2013-07-10
983,170,120,28,255,43,11,0,2,0,1,0,1,0,0,2043,456,3416,697,ID,Idaho,4113,2013-07-10
3936,523,575,66,1151,134,49,2,19,0,1,0,0,0,0,8645,1214,14376,1939,IL,Illinois,16315,2013-07-10
2304,480,325,73,643,124,16,4,6,5,0,0,0,0,0,5054,1210,8348,1896,IN,Indiana,10244,2013-07-10
1203,405,164,52,332,115,11,3,7,1,1,0,0,0,0,2792,840,4510,1416,IA,Iowa,5926,2013-07-10
1066,114,147,20,279,34,7,0,4,1,0,0,0,0,0,2365,299,3868,468,KS,Kansas,4336,2013-07-10
2207,255,312,45,632,67,14,3,10,0,1,0,0,0,0,4940,617,8116,987,KY,Kentucky,9103,2013-07-10
2294,551,355,91,686,154,16,5,11,2,0,0,1,0,0,5130,1327,8493,2130,LA,Louisiana,10623,2013-07-10
350,238,53,37,97,82,3,4,3,1,0,1,0,0,0,809,589,1315,952,ME,Maine,2267,2013-07-10
2441,296,360,43,743,104,23,3,9,1,1,0,0,0,0,5692,682,9269,1129,MD,Maryland,10398,2013-07-10
2134,223,307,40,629,55,19,3,11,1,1,0,1,0,0,5276,649,8378,971,MA,Massachusetts,9349,2013-07-10
2965,319,446,36,868,93,20,3,20,2,1,0,0,0,0,6885,793,11205,1246,MI,Michigan,12451,2013-07-10
2108,149,317,23,562,45,22,2,8,2,0,0,0,0,0,4484,421,7501,642,MN,Minnesota,8143,2013-07-10
2889,234,420,32,764,51,19,2,19,1,1,0,0,0,0,6257,482,10369,802,MO,Missouri,11171,2013-07-10
315,155,47,23,102,39,4,2,1,2,0,0,0,0,0,750,311,1219,532,MT,Montana,1751,2013-07-10
1023,177,155,26,280,51,9,1,3,1,0,0,0,0,0,2136,391,3606,647,NE,Nebraska,4253,2013-07-10
