date,draw_sales,jackpot,pp_sales,state,state_draw_sales,state_pp_sales
07/22/17,37852066,205,3615234,KS,315830,17676
07/22/17,37852066,205,3615234,KY,622398,42364
07/22/17,37852066,205,3615234,LA,733362,88224
07/22/17,37852066,205,3615234,MA,939192,52593
07/22/17,37852066,205,3615234,MD,850276,52953
07/22/17,37852066,205,3615234,ME,163658,39251
07/22/17,37852066,205,3615234,MI,1188172,61417
07/22/17,37852066,205,3615234,MN,592912,23711
07/22/17,37852066,205,3615234,MO,845538,34541
07/22/17,37852066,205,3615234,MT,91760,16411
07/22/17,37852066,205,3615234,NC,1242692,166088
07/22/17,37852066,205,3615234,ND,92660,24360
07/22/17,37852066,205,3615234,NE,319812,24885
07/22/17,37852066,205,3615234,NH,282756,20426
07/22/17,37852066,205,3615234,NJ,1657950,96237
07/22/17,37852066,205,3615234,NM,209236,28038
07/22/17,37852066,205,3615234,NY,2917376,119533
07/22/17,37852066,205,3615234,OH,1058216,110017
07/22/17,37852066,205,3615234,OK,332944,77273
07/22/17,37852066,205,3615234,OR,379464,42221
07/22/17,37852066,205,3615234,PA,1972892,236793
07/22/17,37852066,205,3615234,PR,635358,277243
07/22/17,37852066,205,3615234,RI,251262,28441
07/22/17,37852066,205,3615234,SC,641150,140862
07/22/17,37852066,205,3615234,SD,108022,14792
07/22/17,37852066,205,3615234,TN,835644,130263
07/22/17,37852066,205,3615234,TX,2437314,358361
07/22/17,37852066,205,3615234,VA,937084,89410
07/22/17,37852066,205,3615234,VI,21404,7536
07/22/17,37852066,205,3615234,VT,71992,16114
07/22/17,37852066,205,3615234,WA,457916,32135
07/22/17,37852066,205,3615234,WI,722258,59442
07/22/17,37852066,205,3615234,WV,296202,24343
07/22/17,37852066,205,3615234,WY,72420,14371
07/19/17,32074744,187,3092938,AR,188080,44752
07/19/17,32074744,187,3092938,AZ,726946,54001
07/19/17,32074744,187,3092938,CA,3394918,NA
07/19/17,32074744,187,3092938,CO,496490,110207
07/19/17,32074744,187,3092938,CT,527140,89203
07/19/17,32074744,187,3092938,DC,77074,6850
07/19/17,32074744,187,3092938,DE,162812,12444
07/19/17,32074744,187,3092938,FL,2821566,320411
07/19/17,32074744,187,3092938,GA,952306,52111
07/19/17,32074744,187,3092938,IA,362536,53079
07/19/17,32074744,187,3092938,ID,228210,24838
07/19/17,32074744,187,3092938,IL,798702,64705
07/19/17,32074744,187,3092938,IN,657874,62798
07/19/17,32074744,187,3092938,KS,276972,15987
07/19/17,32074744,187,3092938,KY,525102,36832
07/19/17,32074744,187,3092938,LA,632162,76699
07/19/17,32074744,187,3092938,MA,789370,46251
07/19/17,32074744,187,3092938,MD,722952,47429
07/19/17,32074744,187,3092938,ME,139926,33309
07/19/17,32074744,187,3092938,MI,998104,53441
07/19/17,32074744,187,3092938,MN,519648,21438
07/19/17,32074744,187,3092938,MO,718778,30586
07/19/17,32074744,187,3092938,MT,89160,16161
07/19/17,32074744,187,3092938,NC,1005590,138845
07/19/17,32074744,187,3092938,ND,83828,21747
07/19/17,32074744,187,3092938,NE,288012,22985
07/19/17,32074744,187,3092938,NH,234580,17715
07/19/17,32074744,187,3092938,NJ,1457664,86586
07/19/17,32074744,187,3092938,NM,185820,24847
07/19/17,32074744,187,3092938,NY,2551500,109081
07/19/17,32074744,187,3092938,OH,860638,89492
07/19/17,32074744,187,3092938,OK,283348,65265
07/19/17,32074744,187,3092938,OR,335838,39106
07/19/17,32074744,187,3092938,PA,1669854,202747
07/19/17,32074744,187,3092938,PR,510222,220478
07/19/17,32074744,187,3092938,RI,203188,24085
07/19/17,32074744,187,3092938,SC,523484,116000
07/19/17,32074744,187,3092938,SD,97904,13336
07/19/17,32074744,187,3092938,TN,701624,109639
07/19/17,32074744,187,3092938,TX,2025776,302157
07/19/17,32074744,187,3092938,VA,799596,78459
07/19/17,32074744,187,3092938,VI,17222,6147
07/19/17,32074744,187,3092938,VT,58580,13201
07/19/17,32074744,187,3092938,WA,419456,29397
07/19/17,32074744,187,3092938,WI,631902,52439
07/19/17,32074744,187,3092938,WV,251530,21208
07/19/17,32074744,187,3092938,WY,70760,14444
07/15/17,34337890,172,3374244,AR,210588,50747
07/15/17,34337890,172,3374244,AZ,777858,57707
07/15/17,34337890,172,3374244,CA,3466638,NA
07/15/17,34337890,172,3374244,CO,504094,114536
07/15/17,34337890,172,3374244,CT,561164,96984
07/15/17,34337890,172,3374244,DC,77806,6912
07/15/17,34337890,172,3374244,DE,172926,13339
07/15/17,34337890,172,3374244,FL,3214100,360083
07/15/17,34337890,172,3374244,GA,1068100,57315
07/15/17,34337890,172,3374244,IA,386032,57556
07/15/17,34337890,172,3374244,ID,231634,25033
07/15/17,34337890,172,3374244,IL,781660,63607
07/15/17,34337890,172,3374244,IN,767600,71499
07/15/17,34337890,172,3374244,KS,298104,16957
07/15/17,34337890,172,3374244,KY,586116,40519
07/15/17,34337890,172,3374244,LA,689890,85266
07/15/17,34337890,172,3374244,MA,850356,48541
07/15/17,34337890,172,3374244,MD,770984,50640
07/15/17,34337890,172,3374244,ME,155720,37856
07/15/17,34337890,172,3374244,MI,1071480,57018
07/15/17,34337890,172,3374244,MN,534656,22459
07/15/17,34337890,172,3374244,MO,770334,32485
07/15/17,34337890,172,3374244,MT,87938,15755
07/15/17,34337890,172,3374244,NC,1091392,150571
07/15/17,34337890,172,3374244,ND,84368,22105
07/15/17,34337890,172,3374244,NE,302848,24053
07/15/17,34337890,172,3374244,NH,264320,19644
07/15/17,34337890,172,3374244,NJ,1496506,90292
07/15/17,34337890,172,3374244,NM,197670,26971
07/15/17,34337890,172,3374244,NY,2665748,112011
07/15/17,34337890,172,3374244,OH,903520,96932
07/15/17,34337890,172,3374244,OK,308012,72794
07/15/17,34337890,172,3374244,OR,332506,38513
07/15/17,34337890,172,3374244,PA,1768124,216909
07/15/17,34337890,172,3374244,PR,608832,265514
07/15/17,34337890,172,3374244,RI,226876,26348
07/15/17,34337890,172,3374244,SC,589024,130931
07/15/17,34337890,172,3374244,SD,NA,13784
07/15/17,34337890,172,3374244,TN,784584,124754
07/15/17,34337890,172,3374244,TX,2213608,332332
07/15/17,34337890,172,3374244,VA,868072,84811
07/15/17,34337890,172,3374244,VI,19570,6922
07/15/17,34337890,172,3374244,VT,67258,15070
07/15/17,34337890,172,3374244,WA,406716,28699
07/15/17,34337890,172,3374244,WI,657700,54461
07/15/17,34337890,172,3374244,WV,275914,23249
07/15/17,34337890,172,3374244,WY,69150,13760
07/12/17,30129106,155,2936813,AR,182932,43989
07/12/17,30129106,155,2936813,AZ,701278,52831
07/12/17,30129106,155,2936813,CA,3215326,NA
07/12/17,30129106,155,2936813,CO,460758,105185
07/12/17,30129106,155,2936813,CT,503642,86746
07/12/17,30129106,155,2936813,DC,73170,6311
07/12/17,30129106,155,2936813,DE,153204,11831
07/12/17,30129106,155,2936813,FL,2653740,303528
07/12/17,30129106,155,2936813,GA,910152,51098
07/12/17,30129106,155,2936813,IA,346636,51510
07/12/17,30129106,155,2936813,ID,216960,23231
07/12/17,30129106,155,2936813,IL,679886,56088
07/12/17,30129106,155,2936813,IN,637298,61442
07/12/17,30129106,155,2936813,KS,264384,15307
07/12/17,30129106,155,2936813,KY,508970,36276
07/12/17,30129106,155,2936813,LA,600980,75395
07/12/17,30129106,155,2936813,MA,731494,43777
07/12/17,30129106,155,2936813,MD,665994,44091
07/12/17,30129106,155,2936813,ME,134240,32679
07/12/17,30129106,155,2936813,MI,951076,50945
07/12/17,30129106,155,2936813,MN,486806,20348
07/12/17,30129106,155,2936813,MO,692092,29307
07/12/17,30129106,155,2936813,MT,84002,15199
07/12/17,30129106,155,2936813,NC,930686,131144
07/12/17,30129106,155,2936813,ND,78086,20983
07/12/17,30129106,155,2936813,NE,276030,22222
07/12/17,30129106,155,2936813,NH,222396,17167
07/12/17,30129106,155,2936813,NJ,1347050,81670
07/12/17,30129106,155,2936813,NM,177178,24155
07/12/17,30129106,155,2936813,NY,2404518,103927
07/12/17,30129106,155,2936813,OH,807870,87131
07/12/17,30129106,155,2936813,OK,269738,63885
07/12/17,30129106,155,2936813,OR,316690,37414
07/12/17,30129106,155,2936813,PA,1523816,190506
07/12/17,30129106,155,2936813,PR,445870,193329
07/12/17,30129106,155,2936813,RI,184050,21964
07/12/17,30129106,155,2936813,SC,503262,112109
07/12/17,30129106,155,2936813,SD,93030,12928
07/12/17,30129106,155,2936813,TN,672516,106740
07/12/17,30129106,155,2936813,TX,1897578,286329
07/12/17,30129106,155,2936813,VA,757248,74876
07/12/17,30129106,155,2936813,VI,16900,5977
07/12/17,30129106,155,2936813,VT,57572,12872
07/12/17,30129106,155,2936813,WA,391894,27745
07/12/17,30129106,155,2936813,WI,590584,50224
07/12/17,30129106,155,2936813,WV,240820,20329
07/12/17,30129106,155,2936813,WY,68704,14073
07/08/17,31734290,140,3200108,AR,203748,50162
07/08/17,31734290,140,3200108,AZ,737930,56154
07/08/17,31734290,140,3200108,CA,3184074,NA
07/08/17,31734290,140,3200108,CO,477238,110938
07/08/17,31734290,140,3200108,CT,534262,92952
07/08/17,31734290,140,3200108,DC,73988,6582
07/08/17,31734290,140,3200108,DE,165388,13042
07/08/17,31734290,140,3200108,FL,3066734,345958
07/08/17,31734290,140,3200108,GA,1002390,55852
07/08/17,31734290,140,3200108,IA,366564,55046
07/08/17,31734290,140,3200108,ID,224252,24229
07/08/17,31734290,140,3200108,IL,507736,43543
07/08/17,31734290,140,3200108,IN,728368,70167
07/08/17,31734290,140,3200108,KS,280120,16234
07/08/17,31734290,140,3200108,KY,557438,39793
07/08/17,31734290,140,3200108,LA,653458,81928
07/08/17,31734290,140,3200108,MA,757266,44996
07/08/17,31734290,140,3200108,MD,702426,47642
07/08/17,31734290,140,3200108,ME,151630,37451
07/08/17,31734290,140,3200108,MI,980318,54519
07/08/17,31734290,140,3200108,MN,494990,20605
07/08/17,31734290,140,3200108,MO,737890,32171
07/08/17,31734290,140,3200108,MT,83974,15321
07/08/17,31734290,140,3200108,NC,1022826,143879
07/08/17,31734290,140,3200108,ND,75894,20185
07/08/17,31734290,140,3200108,NE,281356,22497
07/08/17,31734290,140,3200108,NH,244958,18601
07/08/17,31734290,140,3200108,NJ,1353398,83521
07/08/17,31734290,140,3200108,NM,1875266,25862
07/08/17,31734290,140,3200108,NY,2426890,106004
07/08/17,31734290,140,3200108,OH,837912,93603
07/08/17,31734290,140,3200108,OK,293188,70256
07/08/17,31734290,140,3200108,OR,310852,36899
07/08/17,31734290,140,3200108,PA,1604140,202828
07/08/17,31734290,140,3200108,PR,555808,242894
07/08/17,31734290,140,3200108,RI,208170,24705
07/08/17,31734290,140,3200108,SC,569964,129539
07/08/17,31734290,140,3200108,SD,95376,13715
07/08/17,31734290,140,3200108,TN,739858,120026
07/08/17,31734290,140,3200108,TX,2021112,309407
07/08/17,31734290,140,3200108,VA,814180,81382
07/08/17,31734290,140,3200108,VI,19508,6978
07/08/17,31734290,140,3200108,VT,63458,14354
07/08/17,31734290,140,3200108,WA,375068,27326
07/08/17,31734290,140,3200108,WI,628412,54106
07/08/17,31734290,140,3200108,WV,263686,22391
07/08/17,31734290,140,3200108,WY,68568,13865
07/05/17,26095178,121,2649109,AR,167198,40558
07/05/17,26095178,121,2649109,AZ,636160,50305
07/05/17,26095178,121,2649109,CA,2746028,NA
07/05/17,26095178,121,2649109,CO,412546,95418
07/05/17,26095178,121,2649109,CT,454254,79678
07/05/17,26095178,121,2649109,DC,63240,5874
07/05/17,26095178,121,2649109,DE,138312,11365
07/05/17,26095178,121,2649109,FL,2503698,290291
07/05/17,26095178,121,2649109,GA,812146,48381
07/05/17,26095178,121,2649109,IA,310114,46788
07/05/17,26095178,121,2649109,ID,218116,22181
07/05/17,26095178,121,2649109,IL,20170,2031
07/05/17,26095178,121,2649109,IN,596214,59064
07/05/17,26095178,121,2649109,KS,234498,14515
07/05/17,26095178,121,2649109,KY,468402,34183
07/05/17,26095178,121,2649109,LA,545492,70174
07/05/17,26095178,121,2649109,MA,624398,39252
07/05/17,26095178,121,2649109,MD,579364,41835
07/05/17,26095178,121,2649109,ME,103686,25620
07/05/17,26095178,121,2649109,MI,813912,47835
07/05/17,26095178,121,2649109,MN,429756,18951
07/05/17,26095178,121,2649109,MO,630966,28890
07/05/17,26095178,121,2649109,MT,79170,14743
07/05/17,26095178,121,2649109,NC,846266,122067
07/05/17,26095178,121,2649109,ND,66530,17900
07/05/17,26095178,121,2649109,NE,243750,19641
07/05/17,26095178,121,2649109,NH,206634,16836
07/05/17,26095178,121,2649109,NJ,1160214,74804
07/05/17,26095178,121,2649109,NM,161310,22640
07/05/17,26095178,121,2649109,NY,2011336,94505
07/05/17,26095178,121,2649109,OH,706778,79162
07/05/17,26095178,121,2649109,OK,239084,57480
07/05/17,26095178,121,2649109,OR,285412,34501
07/05/17,26095178,121,2649109,PA,1296566,168873
07/05/17,26095178,121,2649109,PR,379836,165120
07/05/17,26095178,121,2649109,RI,168394,20645
07/05/17,26095178,121,2649109,SC,467496,106112
07/05/17,26095178,121,2649109,SD,85180,11811
07/05/17,26095178,121,2649109,TN,610164,98283
07/05/17,26095178,121,2649109,TX,11633202,256056
07/05/17,26095178,121,2649109,VA,677874,70091
07/05/17,26095178,121,2649109,VI,14442,5175
07/05/17,26095178,121,2649109,VT,54076,11931
07/05/17,26095178,121,2649109,WA,351270,25486
07/05/17,26095178,121,2649109,WI,552718,49045
07/05/17,26095178,121,2649109,WV,219580,19182
07/05/17,26095178,121,2649109,WY,69226,13831
07/01/17,29542492,106,3097862,AR,192896,48252
07/01/17,29542492,106,3097862,AZ,703068,55118
07/01/17,29542492,106,3097862,CA,2941038,NA
07/01/17,29542492,106,3097862,CO,450886,107073
07/01/17,29542492,106,3097862,CT,514650,90820
07/01/17,29542492,106,3097862,DC,73428,6670
07/01/17,29542492,106,3097862,DE,157914,12734
07/01/17,29542492,106,3097862,FL,2973116,343975
07/01/17,29542492,106,3097862,GA,940720,54701
07/01/17,29542492,106,3097862,IA,351800,54078
07/01/17,29542492,106,3097862,ID,210392,23018
07/01/17,29542492,106,3097862,IL,55064,5873
07/01/17,29542492,106,3097862,IN,712342,69861
07/01/17,29542492,106,3097862,KS,264676,15973
07/01/17,29542492,106,3097862,KY,541154,38936
07/01/17,29542492,106,3097862,LA,636500,81582
07/01/17,29542492,106,3097862,MA,702786,43543
07/01/17,29542492,106,3097862,MD,663196,46434
07/01/17,29542492,106,3097862,ME,144554,36643
07/01/17,29542492,106,3097862,MI,922050,52421
07/01/17,29542492,106,3097862,MN,469958,20248
07/01/17,29542492,106,3097862,MO,701456,31074
07/01/17,29542492,106,3097862,MT,83872,15507
07/01/17,29542492,106,3097862,NC,1007802,145284
07/01/17,29542492,106,3097862,ND,71964,19255
07/01/17,29542492,106,3097862,NE,269744,22317
07/01/17,29542492,106,3097862,NH,236986,18349
07/01/17,29542492,106,3097862,NJ,1266268,81780
07/01/17,29542492,106,3097862,NM,179562,25109
07/01/17,29542492,106,3097862,NY,2247724,101612
07/01/17,29542492,106,3097862,OH,796122,91035
07/01/17,29542492,106,3097862,OK,276074,67800
07/01/17,29542492,106,3097862,OR,289878,35623
07/01/17,29542492,106,3097862,PA,1515234,198114
07/01/17,29542492,106,3097862,PR,589010,258610
07/01/17,29542492,106,3097862,RI,204504,24493
07/01/17,29542492,106,3097862,SC,553100,127414
07/01/17,29542492,106,3097862,SD,94144,13623
07/01/17,29542492,106,3097862,TN,708292,116822
07/01/17,29542492,106,3097862,TX,1862582,291920
07/01/17,29542492,106,3097862,VA,780734,80334
07/01/17,29542492,106,3097862,VI,18558,6502
07/01/17,29542492,106,3097862,VT,60932,14177
07/01/17,29542492,106,3097862,WA,188012,15239
07/01/17,29542492,106,3097862,WI,598256,52120
07/01/17,29542492,106,3097862,WV,252748,21965
07/01/17,29542492,106,3097862,WY,66746,13831
06/28/17,24563314,92,2584623,AR,151498,37819
06/28/17,24563314,92,2584623,AZ,585412,47766
06/28/17,24563314,92,2584623,CA,2392850,NA
06/28/17,24563314,92,2584623,CO,367364,88233
06/28/17,24563314,92,2584623,CT,422974,75886
06/28/17,24563314,92,2584623,DC,63538,5784
06/28/17,24563314,92,2584623,DE,126360,10372
06/28/17,24563314,92,2584623,FL,2314860,275712
06/28/17,24563314,92,2584623,GA,718102,43686
06/28/17,24563314,92,2584623,IA,291668,45650
06/28/17,24563314,92,2584623,ID,183278,20174
06/28/17,24563314,92,2584623,IL,870514,69802
06/28/17,24563314,92,2584623,IN,531138,54113
06/28/17,24563314,92,2584623,KS,220754,13911
06/28/17,24563314,92,2584623,KY,431918,32270
06/28/17,24563314,92,2584623,LA,508742,66609
06/28/17,24563314,92,2584623,MA,561840,36675
06/28/17,24563314,92,2584623,MD,531250,38268
06/28/17,24563314,92,2584623,ME,118622,30856
06/28/17,24563314,92,2584623,MI,727724,44003
06/28/17,24563314,92,2584623,MN,390512,17240
06/28/17,24563314,92,2584623,MO,561188,25804
06/28/17,24563314,92,2584623,MT,75262,14061
06/28/17,24563314,92,2584623,NC,797842,117658
06/28/17,24563314,92,2584623,ND,63996,17756
06/28/17,24563314,92,2584623,NE,233150,19297
06/28/17,24563314,92,2584623,NH,187422,15418
06/28/17,24563314,92,2584623,NJ,1040968,68999
06/28/17,24563314,92,2584623,NM,148302,20591
06/28/17,24563314,92,2584623,NY,1803622,86916
06/28/17,24563314,92,2584623,OH,643760,74350
06/28/17,24563314,92,2584623,OK,222416,54943
06/28/17,24563314,92,2584623,OR,235726,30148
06/28/17,24563314,92,2584623,PA,1179896,159113
06/28/17,24563314,92,2584623,PR,424994,185470
06/28/17,24563314,92,2584623,RI,164000,20087
06/28/17,24563314,92,2584623,SC,438980,101689
06/28/17,24563314,92,2584623,SD,79586,11456
06/28/17,24563314,92,2584623,TN,561876,92741
06/28/17,24563314,92,2584623,TX,1453774,233101
06/28/17,24563314,92,2584623,VA,622236,64853
06/28/17,24563314,92,2584623,VI,15642,5543
06/28/17,24563314,92,2584623,VT,48892,11463
06/28/17,24563314,92,2584623,WA,307324,23731
06/28/17,24563314,92,2584623,WI,477774,43295
06/28/17,24563314,92,2584623,WV,201818,18325
06/28/17,24563314,92,2584623,WY,61950,12986
06/24/17,26136296,79,2811853,AR,172238,43541
06/24/17,26136296,79,2811853,AZ,623582,49934
06/24/17,26136296,79,2811853,CA,2395152,NA
06/24/17,26136296,79,2811853,CO,373766,91585
06/24/17,26136296,79,2811853,CT,434710,78975
06/24/17,26136296,79,2811853,DC,65166,6073
06/24/17,26136296,79,2811853,DE,135028,10754
06/24/17,26136296,79,2811853,FL,2640110,309821
06/24/17,26136296,79,2811853,GA,810890,46899
06/24/17,26136296,79,2811853,IA,309594,48788
06/24/17,26136296,79,2811853,ID,188812,20695
06/24/17,26136296,79,2811853,IL,726256,62003
06/24/17,26136296,79,2811853,IN,597890,59998
06/24/17,26136296,79,2811853,KS,233506,14226
06/24/17,26136296,79,2811853,KY,476920,34403
06/24/17,26136296,79,2811853,LA,550966,71769
06/24/17,26136296,79,2811853,MA,590592,37681
06/24/17,26136296,79,2811853,MD,588334,40979
06/24/17,26136296,79,2811853,ME,153440,46914
06/24/17,26136296,79,2811853,MI,764164,44825
06/24/17,26136296,79,2811853,MN,399078,18074
06/24/17,26136296,79,2811853,MO,580802,26375
06/24/17,26136296,79,2811853,MT,75350,14266
06/24/17,26136296,79,2811853,NC,907420,132244
06/24/17,26136296,79,2811853,ND,63184,17360
06/24/17,26136296,79,2811853,NE,240280,19984
06/24/17,26136296,79,2811853,NH,210252,16805
06/24/17,26136296,79,2811853,NJ,1055578,70050
06/24/17,26136296,79,2811853,NM,156986,22342
06/24/17,26136296,79,2811853,NY,1874380,88660
06/24/17,26136296,79,2811853,OH,681216,80558
06/24/17,26136296,79,2811853,OK,241950,59930
06/24/17,26136296,79,2811853,OR,232844,30198
06/24/17,26136296,79,2811853,PA,1238874,166427
06/24/17,26136296,79,2811853,PR,531642,233369
06/24/17,26136296,79,2811853,RI,186434,22305
06/24/17,26136296,79,2811853,SC,495492,115063
06/24/17,26136296,79,2811853,SD,80794,11908
06/24/17,26136296,79,2811853,TN,628614,103827
06/24/17,26136296,79,2811853,TX,1588328,253178
06/24/17,26136296,79,2811853,VA,681046,70171
06/24/17,26136296,79,2811853,VI,16634,5914
06/24/17,26136296,79,2811853,VT,53952,12464
06/24/17,26136296,79,2811853,WA,291488,22608
06/24/17,26136296,79,2811853,WI,509986,46011
06/24/17,26136296,79,2811853,WV,221206,19409
06/24/17,26136296,79,2811853,WY,61370,12490
06/21/17,22935404,64,2461796,AR,146888,36715
06/21/17,22935404,64,2461796,AZ,558104,45584
06/21/17,22935404,64,2461796,CA,2206818,NA
06/21/17,22935404,64,2461796,CO,334622,81548
06/21/17,22935404,64,2461796,CT,387152,70738
06/21/17,22935404,64,2461796,DC,61504,5900
06/21/17,22935404,64,2461796,DE,115622,9766
06/21/17,22935404,64,2461796,FL,2207826,265971
06/21/17,22935404,64,2461796,GA,681234,41593
06/21/17,22935404,64,2461796,IA,274794,43517
06/21/17,22935404,64,2461796,ID,180376,20114
06/21/17,22935404,64,2461796,IL,695496,59252
06/21/17,22935404,64,2461796,IN,490340,50297
06/21/17,22935404,64,2461796,KS,204320,12992
06/21/17,22935404,64,2461796,KY,409332,30454
06/21/17,22935404,64,2461796,LA,476342,62865
06/21/17,22935404,64,2461796,MA,523394,34222
06/21/17,22935404,64,2461796,MD,506018,37363
06/21/17,22935404,64,2461796,ME,134136,41444
06/21/17,22935404,64,2461796,MI,675274,40300
06/21/17,22935404,64,2461796,MN,359034,16236
06/21/17,22935404,64,2461796,MO,517934,24601
06/21/17,22935404,64,2461796,MT,72974,14022
06/21/17,22935404,64,2461796,NC,773358,115218
06/21/17,22935404,64,2461796,ND,59552,16367
06/21/17,22935404,64,2461796,NE,221124,18327
06/21/17,22935404,64,2461796,NH,178952,14522
06/21/17,22935404,64,2461796,NJ,974610,64552
06/21/17,22935404,64,2461796,NM,138778,20016
06/21/17,22935404,64,2461796,NY,1669268,82355
06/21/17,22935404,64,2461796,OH,602266,70772
06/21/17,22935404,64,2461796,OK,211728,52697
06/21/17,22935404,64,2461796,OR,220570,29036
06/21/17,22935404,64,2461796,PA,1066444,145164
06/21/17,22935404,64,2461796,PR,400474,175183
06/21/17,22935404,64,2461796,RI,160040,19685
06/21/17,22935404,64,2461796,SC,415974,97306
06/21/17,22935404,64,2461796,SD,73840,10781
06/21/17,22935404,64,2461796,TN,538732,90004
06/21/17,22935404,64,2461796,TX,1364902,221403
06/21/17,22935404,64,2461796,VA,589768,63613
06/21/17,22935404,64,2461796,VI,14890,5355
06/21/17,22935404,64,2461796,VT,46574,10764
06/21/17,22935404,64,2461796,WA,282746,21973
06/21/17,22935404,64,2461796,WI,457336,41741
06/21/17,22935404,64,2461796,WV,193380,16887
06/21/17,22935404,64,2461796,WY,60564,12581
06/17/17,25546894,52,2770104,AR,169386,42978
06/17/17,25546894,52,2770104,AZ,622100,50007
06/17/17,25546894,52,2770104,CA,2335508,NA
06/17/17,25546894,52,2770104,CO,357744,89220
06/17/17,25546894,52,2770104,CT,433616,79127
06/17/17,25546894,52,2770104,DC,64854,6037
06/17/17,25546894,52,2770104,DE,131220,10652
06/17/17,25546894,52,2770104,FL,2621130,307907
06/17/17,25546894,52,2770104,GA,780850,45057
06/17/17,25546894,52,2770104,IA,297348,47261
06/17/17,25546894,52,2770104,ID,188448,21273
06/17/17,25546894,52,2770104,IL,731728,63040
06/17/17,25546894,52,2770104,IN,585470,58850
06/17/17,25546894,52,2770104,KS,219446,13962
06/17/17,25546894,52,2770104,KY,466846,33611
06/17/17,25546894,52,2770104,LA,554952,72257
06/17/17,25546894,52,2770104,MA,582224,37447
06/17/17,25546894,52,2770104,MD,572802,40485
06/17/17,25546894,52,2770104,ME,152510,46685
06/17/17,25546894,52,2770104,MI,742266,43653
06/17/17,25546894,52,2770104,MN,375766,17145
06/17/17,25546894,52,2770104,MO,550210,25933
06/17/17,25546894,52,2770104,MT,75126,14490
06/17/17,25546894,52,2770104,NC,884048,128781
06/17/17,25546894,52,2770104,ND,60768,16729
06/17/17,25546894,52,2770104,NE,229140,19026
06/17/17,25546894,52,2770104,NH,205950,16461
06/17/17,25546894,52,2770104,NJ,1035924,68812
06/17/17,25546894,52,2770104,NM,149798,21264
06/17/17,25546894,52,2770104,NY,1837956,87335
06/17/17,25546894,52,2770104,OH,666422,79337
06/17/17,25546894,52,2770104,OK,233172,58219
06/17/17,25546894,52,2770104,OR,224076,29485
06/17/17,25546894,52,2770104,PA,1191096,161557
06/17/17,25546894,52,2770104,PR,529782,232676
06/17/17,25546894,52,2770104,RI,186648,22168
06/17/17,25546894,52,2770104,SC,488840,114034
06/17/17,25546894,52,2770104,SD,76648,11135
06/17/17,25546894,52,2770104,TN,614826,103175
06/17/17,25546894,52,2770104,TX,1532592,245619
06/17/17,25546894,52,2770104,VA,667502,69753
06/17/17,25546894,52,2770104,VI,17340,6186
06/17/17,25546894,52,2770104,VT,53276,12523
06/17/17,25546894,52,2770104,WA,283180,22711
06/17/17,25546894,52,2770104,WI,490280,44110
06/17/17,25546894,52,2770104,WV,214312,19365
06/17/17,25546894,52,2770104,WY,61768,12566
06/14/17,23023054,40,2426778,AR,149446,37920
06/14/17,23023054,40,2426778,AZ,600590,47898
06/14/17,23023054,40,2426778,CA,2284536,NA
06/14/17,23023054,40,2426778,CO,333540,82157
06/14/17,23023054,40,2426778,CT,374680,68791
06/14/17,23023054,40,2426778,DC,62638,5774
06/14/17,23023054,40,2426778,DE,118384,9631
06/14/17,23023054,40,2426778,FL,2231340,263526
06/14/17,23023054,40,2426778,GA,670382,40031
06/14/17,23023054,40,2426778,IA,271806,42174
06/14/17,23023054,40,2426778,ID,190722,20550
06/14/17,23023054,40,2426778,IL,764610,64330
06/14/17,23023054,40,2426778,IN,488554,48958
06/14/17,23023054,40,2426778,KS,199274,12410
06/14/17,23023054,40,2426778,KY,407302,29913
06/14/17,23023054,40,2426778,LA,489608,64140
06/14/17,23023054,40,2426778,MA,535022,34852
06/14/17,23023054,40,2426778,MD,513300,36424
06/14/17,23023054,40,2426778,ME,129096,39176
06/14/17,23023054,40,2426778,MI,724630,41312
06/14/17,23023054,40,2426778,MN,344844,15629
06/14/17,23023054,40,2426778,MO,478018,23021
06/14/17,23023054,40,2426778,MT,73884,14076
06/14/17,23023054,40,2426778,NC,753888,111304
06/14/17,23023054,40,2426778,ND,61194,17031
06/14/17,23023054,40,2426778,NE,215236,17732
06/14/17,23023054,40,2426778,NH,180030,14472
06/14/17,23023054,40,2426778,NJ,955312,62260
06/14/17,23023054,40,2426778,NM,137140,19143
06/14/17,23023054,40,2426778,NY,1635030,79465
06/14/17,23023054,40,2426778,OH,636722,73362
06/14/17,23023054,40,2426778,OK,206676,51357
06/14/17,23023054,40,2426778,OR,220804,28862
06/14/17,23023054,40,2426778,PA,1060684,143526
06/14/17,23023054,40,2426778,PR,378324,165837
06/14/17,23023054,40,2426778,RI,162492,19090
06/14/17,23023054,40,2426778,SC,415976,96275
06/14/17,23023054,40,2426778,SD,73428,10776
06/14/17,23023054,40,2426778,TN,546686,90664
06/14/17,23023054,40,2426778,TX,1328016,212785
06/14/17,23023054,40,2426778,VA,580858,61171
06/14/17,23023054,40,2426778,VI,14696,5195
06/14/17,23023054,40,2426778,VT,48214,11683
06/14/17,23023054,40,2426778,WA,270026,21327
06/14/17,23023054,40,2426778,WI,445364,40414
06/14/17,23023054,40,2426778,WV,192734,17157
06/14/17,23023054,40,2426778,WY,67318,13197
06/10/17,134117452,NA,9453046,AR,755824,172937
06/10/17,134117452,NA,9453046,AZ,3387124,193069
06/10/17,134117452,NA,9453046,CA,15054864,NA
