date,draw_sales,jackpot,pp_sales,state_abbr,state_draw_sales,state_pp_sales,date_format,ticket_sales,revenue,year
09/07/16,33546728.0,186.0,3121924.0,WI,564290.0,46540.0,2016-09-07,282145.0,610830.0,2016
09/07/16,33546728.0,186.0,3121924.0,WV,263422.0,20937.0,2016-09-07,131711.0,284359.0,2016
09/07/16,33546728.0,186.0,3121924.0,WY,79642.0,15584.0,2016-09-07,39821.0,95226.0,2016
09/03/16,37152208.0,170.0,3559387.0,AR,228796.0,53687.0,2016-09-03,114398.0,282483.0,2016
09/03/16,37152208.0,170.0,3559387.0,AZ,781542.0,49136.0,2016-09-03,390771.0,830678.0,2016
09/03/16,37152208.0,170.0,3559387.0,CA,3677740.0,,2016-09-03,1838870.0,,2016
09/03/16,37152208.0,170.0,3559387.0,CO,531534.0,119603.0,2016-09-03,265767.0,651137.0,2016
09/03/16,37152208.0,170.0,3559387.0,CT,614438.0,99238.0,2016-09-03,307219.0,713676.0,2016
09/03/16,37152208.0,170.0,3559387.0,DC,88002.0,7222.0,2016-09-03,44001.0,95224.0,2016
09/03/16,37152208.0,170.0,3559387.0,DE,195224.0,14198.0,2016-09-03,97612.0,209422.0,2016
09/03/16,37152208.0,170.0,3559387.0,FL,3427734.0,387734.0,2016-09-03,1713867.0,3815468.0,2016
09/03/16,37152208.0,170.0,3559387.0,GA,1061040.0,57584.0,2016-09-03,530520.0,1118624.0,2016
09/03/16,37152208.0,170.0,3559387.0,IA,433142.0,61433.0,2016-09-03,216571.0,494575.0,2016
09/03/16,37152208.0,170.0,3559387.0,ID,249590.0,26440.0,2016-09-03,124795.0,276030.0,2016
09/03/16,37152208.0,170.0,3559387.0,IL,1153714.0,86138.0,2016-09-03,576857.0,1239852.0,2016
09/03/16,37152208.0,170.0,3559387.0,IN,847736.0,77384.0,2016-09-03,423868.0,925120.0,2016
09/03/16,37152208.0,170.0,3559387.0,KS,349592.0,20757.0,2016-09-03,174796.0,370349.0,2016
09/03/16,37152208.0,170.0,3559387.0,KY,648902.0,42911.0,2016-09-03,324451.0,691813.0,2016
09/03/16,37152208.0,170.0,3559387.0,LA,707136.0,83470.0,2016-09-03,353568.0,790606.0,2016
09/03/16,37152208.0,170.0,3559387.0,MA,897336.0,49654.0,2016-09-03,448668.0,946990.0,2016
09/03/16,37152208.0,170.0,3559387.0,MD,804202.0,49801.0,2016-09-03,402101.0,854003.0,2016
09/03/16,37152208.0,170.0,3559387.0,ME,177522.0,41198.0,2016-09-03,88761.0,218720.0,2016
09/03/16,37152208.0,170.0,3559387.0,MI,1083646.0,55310.0,2016-09-03,541823.0,1138956.0,2016
09/03/16,37152208.0,170.0,3559387.0,MN,587992.0,24352.0,2016-09-03,293996.0,612344.0,2016
09/03/16,37152208.0,170.0,3559387.0,MO,848598.0,33598.0,2016-09-03,424299.0,882196.0,2016
09/03/16,37152208.0,170.0,3559387.0,MT,100734.0,17822.0,2016-09-03,50367.0,118556.0,2016
09/03/16,37152208.0,170.0,3559387.0,NC,1237232.0,165777.0,2016-09-03,618616.0,1403009.0,2016
09/03/16,37152208.0,170.0,3559387.0,ND,93866.0,24418.0,2016-09-03,46933.0,118284.0,2016
09/03/16,37152208.0,170.0,3559387.0,NE,320390.0,24306.0,2016-09-03,160195.0,344696.0,2016
09/03/16,37152208.0,170.0,3559387.0,NH,288084.0,20076.0,2016-09-03,144042.0,308160.0,2016
09/03/16,37152208.0,170.0,3559387.0,NJ,1673320.0,93719.0,2016-09-03,836660.0,1767039.0,2016
09/03/16,37152208.0,170.0,3559387.0,NM,222494.0,29147.0,2016-09-03,111247.0,251641.0,2016
09/03/16,37152208.0,170.0,3559387.0,NY,2815396.0,114787.0,2016-09-03,1407698.0,2930183.0,2016
09/03/16,37152208.0,170.0,3559387.0,OH,1052728.0,107757.0,2016-09-03,526364.0,1160485.0,2016
09/03/16,37152208.0,170.0,3559387.0,OK,357494.0,82900.0,2016-09-03,178747.0,440394.0,2016
09/03/16,37152208.0,170.0,3559387.0,OR,348004.0,39403.0,2016-09-03,174002.0,387407.0,2016
09/03/16,37152208.0,170.0,3559387.0,PA,2014568.0,239670.0,2016-09-03,1007284.0,2254238.0,2016
09/03/16,37152208.0,170.0,3559387.0,PR,688252.0,302364.0,2016-09-03,344126.0,990616.0,2016
09/03/16,37152208.0,170.0,3559387.0,RI,236582.0,26231.0,2016-09-03,118291.0,262813.0,2016
09/03/16,37152208.0,170.0,3559387.0,SC,636694.0,138475.0,2016-09-03,318347.0,775169.0,2016
09/03/16,37152208.0,170.0,3559387.0,SD,114382.0,15377.0,2016-09-03,57191.0,129759.0,2016
09/03/16,37152208.0,170.0,3559387.0,TN,795938.0,123657.0,2016-09-03,397969.0,919595.0,2016
09/03/16,37152208.0,170.0,3559387.0,TX,2249822.0,321684.0,2016-09-03,1124911.0,2571506.0,2016
09/03/16,37152208.0,170.0,3559387.0,VA,920862.0,84221.0,2016-09-03,460431.0,1005083.0,2016
09/03/16,37152208.0,170.0,3559387.0,VI,21440.0,7525.0,2016-09-03,10720.0,28965.0,2016
09/03/16,37152208.0,170.0,3559387.0,VT,75500.0,16458.0,2016-09-03,37750.0,91958.0,2016
09/03/16,37152208.0,170.0,3559387.0,WA,475078.0,31338.0,2016-09-03,237539.0,506416.0,2016
09/03/16,37152208.0,170.0,3559387.0,WI,640928.0,51787.0,2016-09-03,320464.0,692715.0,2016
09/03/16,37152208.0,170.0,3559387.0,WV,299762.0,23970.0,2016-09-03,149881.0,323732.0,2016
09/03/16,37152208.0,170.0,3559387.0,WY,77500.0,15670.0,2016-09-03,38750.0,93170.0,2016
08/31/16,32026026.0,154.0,2993551.0,AR,192550.0,44616.0,2016-08-31,96275.0,237166.0,2016
08/31/16,32026026.0,154.0,2993551.0,AZ,628188.0,40064.0,2016-08-31,314094.0,668252.0,2016
08/31/16,32026026.0,154.0,2993551.0,CA,3382140.0,,2016-08-31,1691070.0,,2016
08/31/16,32026026.0,154.0,2993551.0,CO,471620.0,105132.0,2016-08-31,235810.0,576752.0,2016
08/31/16,32026026.0,154.0,2993551.0,CT,536636.0,86822.0,2016-08-31,268318.0,623458.0,2016
08/31/16,32026026.0,154.0,2993551.0,DC,81590.0,6429.0,2016-08-31,40795.0,88019.0,2016
08/31/16,32026026.0,154.0,2993551.0,DE,161534.0,12117.0,2016-08-31,80767.0,173651.0,2016
08/31/16,32026026.0,154.0,2993551.0,FL,2876992.0,329600.0,2016-08-31,1438496.0,3206592.0,2016
08/31/16,32026026.0,154.0,2993551.0,GA,901184.0,49421.0,2016-08-31,450592.0,950605.0,2016
08/31/16,32026026.0,154.0,2993551.0,IA,382804.0,53064.0,2016-08-31,191402.0,435868.0,2016
08/31/16,32026026.0,154.0,2993551.0,ID,228074.0,23006.0,2016-08-31,114037.0,251080.0,2016
08/31/16,32026026.0,154.0,2993551.0,IL,1051538.0,78366.0,2016-08-31,525769.0,1129904.0,2016
08/31/16,32026026.0,154.0,2993551.0,IN,692784.0,63252.0,2016-08-31,346392.0,756036.0,2016
08/31/16,32026026.0,154.0,2993551.0,KS,297478.0,17524.0,2016-08-31,148739.0,315002.0,2016
08/31/16,32026026.0,154.0,2993551.0,KY,543330.0,36304.0,2016-08-31,271665.0,579634.0,2016
08/31/16,32026026.0,154.0,2993551.0,LA,602966.0,70242.0,2016-08-31,301483.0,673208.0,2016
08/31/16,32026026.0,154.0,2993551.0,MA,781318.0,44063.0,2016-08-31,390659.0,825381.0,2016
08/31/16,32026026.0,154.0,2993551.0,MD,688266.0,44164.0,2016-08-31,344133.0,732430.0,2016
08/31/16,32026026.0,154.0,2993551.0,ME,145434.0,33842.0,2016-08-31,72717.0,179276.0,2016
08/31/16,32026026.0,154.0,2993551.0,MI,927346.0,48651.0,2016-08-31,463673.0,975997.0,2016
08/31/16,32026026.0,154.0,2993551.0,MN,516672.0,21419.0,2016-08-31,258336.0,538091.0,2016
08/31/16,32026026.0,154.0,2993551.0,MO,726190.0,28951.0,2016-08-31,363095.0,755141.0,2016
08/31/16,32026026.0,154.0,2993551.0,MT,93484.0,16005.0,2016-08-31,46742.0,109489.0,2016
08/31/16,32026026.0,154.0,2993551.0,NC,1043796.0,141288.0,2016-08-31,521898.0,1185084.0,2016
08/31/16,32026026.0,154.0,2993551.0,ND,86158.0,22057.0,2016-08-31,43079.0,108215.0,2016
08/31/16,32026026.0,154.0,2993551.0,NE,290562.0,22061.0,2016-08-31,145281.0,312623.0,2016
08/31/16,32026026.0,154.0,2993551.0,NH,238846.0,17312.0,2016-08-31,119423.0,256158.0,2016
08/31/16,32026026.0,154.0,2993551.0,NJ,1463114.0,83439.0,2016-08-31,731557.0,1546553.0,2016
08/31/16,32026026.0,154.0,2993551.0,NM,195064.0,25255.0,2016-08-31,97532.0,220319.0,2016
08/31/16,32026026.0,154.0,2993551.0,NY,2467596.0,103345.0,2016-08-31,1233798.0,2570941.0,2016
08/31/16,32026026.0,154.0,2993551.0,OH,919816.0,91298.0,2016-08-31,459908.0,1011114.0,2016
08/31/16,32026026.0,154.0,2993551.0,OK,310926.0,71810.0,2016-08-31,155463.0,382736.0,2016
08/31/16,32026026.0,154.0,2993551.0,OR,297786.0,34730.0,2016-08-31,148893.0,332516.0,2016
08/31/16,32026026.0,154.0,2993551.0,PA,1734500.0,205461.0,2016-08-31,867250.0,1939961.0,2016
08/31/16,32026026.0,154.0,2993551.0,PR,414772.0,181453.0,2016-08-31,207386.0,596225.0,2016
08/31/16,32026026.0,154.0,2993551.0,RI,195198.0,22449.0,2016-08-31,97599.0,217647.0,2016
08/31/16,32026026.0,154.0,2993551.0,SC,544470.0,118028.0,2016-08-31,272235.0,662498.0,2016
08/31/16,32026026.0,154.0,2993551.0,SD,103948.0,13721.0,2016-08-31,51974.0,117669.0,2016
08/31/16,32026026.0,154.0,2993551.0,TN,667826.0,103702.0,2016-08-31,333913.0,771528.0,2016
08/31/16,32026026.0,154.0,2993551.0,TX,1924668.0,279523.0,2016-08-31,962334.0,2204191.0,2016
08/31/16,32026026.0,154.0,2993551.0,VA,790420.0,72024.0,2016-08-31,395210.0,862444.0,2016
08/31/16,32026026.0,154.0,2993551.0,VI,17760.0,6130.0,2016-08-31,8880.0,23890.0,2016
08/31/16,32026026.0,154.0,2993551.0,VT,63082.0,13660.0,2016-08-31,31541.0,76742.0,2016
08/31/16,32026026.0,154.0,2993551.0,WA,453142.0,29685.0,2016-08-31,226571.0,482827.0,2016
08/31/16,32026026.0,154.0,2993551.0,WI,563460.0,46484.0,2016-08-31,281730.0,609944.0,2016
08/31/16,32026026.0,154.0,2993551.0,WV,253526.0,20154.0,2016-08-31,126763.0,273680.0,2016
08/31/16,32026026.0,154.0,2993551.0,WY,75472.0,15428.0,2016-08-31,37736.0,90900.0,2016
08/27/16,34481088.0,142.0,3314556.0,AR,221414.0,52009.0,2016-08-27,110707.0,273423.0,2016
08/27/16,34481088.0,142.0,3314556.0,AZ,769426.0,45150.0,2016-08-27,384713.0,814576.0,2016
08/27/16,34481088.0,142.0,3314556.0,CA,3449434.0,,2016-08-27,1724717.0,,2016
08/27/16,34481088.0,142.0,3314556.0,CO,505968.0,114717.0,2016-08-27,252984.0,620685.0,2016
08/27/16,34481088.0,142.0,3314556.0,CT,567250.0,92398.0,2016-08-27,283625.0,659648.0,2016
08/27/16,34481088.0,142.0,3314556.0,DC,80618.0,6532.0,2016-08-27,40309.0,87150.0,2016
08/27/16,34481088.0,142.0,3314556.0,DE,176972.0,13000.0,2016-08-27,88486.0,189972.0,2016
08/27/16,34481088.0,142.0,3314556.0,FL,3349060.0,377567.0,2016-08-27,1674530.0,3726627.0,2016
08/27/16,34481088.0,142.0,3314556.0,GA,1001562.0,53727.0,2016-08-27,500781.0,1055289.0,2016
08/27/16,34481088.0,142.0,3314556.0,IA,408890.0,58958.0,2016-08-27,204445.0,467848.0,2016
08/27/16,34481088.0,142.0,3314556.0,ID,238982.0,25167.0,2016-08-27,119491.0,264149.0,2016
08/27/16,34481088.0,142.0,3314556.0,IL,1072576.0,81089.0,2016-08-27,536288.0,1153665.0,2016
08/27/16,34481088.0,142.0,3314556.0,IN,797340.0,73727.0,2016-08-27,398670.0,871067.0,2016
08/27/16,34481088.0,142.0,3314556.0,KS,317898.0,19031.0,2016-08-27,158949.0,336929.0,2016
08/27/16,34481088.0,142.0,3314556.0,KY,589424.0,39546.0,2016-08-27,294712.0,628970.0,2016
08/27/16,34481088.0,142.0,3314556.0,LA,668864.0,77620.0,2016-08-27,334432.0,746484.0,2016
08/27/16,34481088.0,142.0,3314556.0,MA,810758.0,46160.0,2016-08-27,405379.0,856918.0,2016
08/27/16,34481088.0,142.0,3314556.0,MD,753990.0,47877.0,2016-08-27,376995.0,801867.0,2016
08/27/16,34481088.0,142.0,3314556.0,ME,167126.0,39769.0,2016-08-27,83563.0,206895.0,2016
08/27/16,34481088.0,142.0,3314556.0,MI,989206.0,51617.0,2016-08-27,494603.0,1040823.0,2016
08/27/16,34481088.0,142.0,3314556.0,MN,542052.0,23077.0,2016-08-27,271026.0,565129.0,2016
08/27/16,34481088.0,142.0,3314556.0,MO,782200.0,31278.0,2016-08-27,391100.0,813478.0,2016
08/27/16,34481088.0,142.0,3314556.0,MT,95806.0,17146.0,2016-08-27,47903.0,112952.0,2016
08/27/16,34481088.0,142.0,3314556.0,NC,1116802.0,152277.0,2016-08-27,558401.0,1269079.0,2016
08/27/16,34481088.0,142.0,3314556.0,ND,84592.0,21842.0,2016-08-27,42296.0,106434.0,2016
08/27/16,34481088.0,142.0,3314556.0,NE,304212.0,23024.0,2016-08-27,152106.0,327236.0,2016
08/27/16,34481088.0,142.0,3314556.0,NH,267550.0,19579.0,2016-08-27,133775.0,287129.0,2016
08/27/16,34481088.0,142.0,3314556.0,NJ,1467570.0,85181.0,2016-08-27,733785.0,1552751.0,2016
08/27/16,34481088.0,142.0,3314556.0,NM,207750.0,27491.0,2016-08-27,103875.0,235241.0,2016
08/27/16,34481088.0,142.0,3314556.0,NY,2561028.0,108335.0,2016-08-27,1280514.0,2669363.0,2016
08/27/16,34481088.0,142.0,3314556.0,OH,926440.0,96267.0,2016-08-27,463220.0,1022707.0,2016
08/27/16,34481088.0,142.0,3314556.0,OK,339784.0,80271.0,2016-08-27,169892.0,420055.0,2016
08/27/16,34481088.0,142.0,3314556.0,OR,301670.0,35940.0,2016-08-27,150835.0,337610.0,2016
08/27/16,34481088.0,142.0,3314556.0,PA,1831202.0,220043.0,2016-08-27,915601.0,2051245.0,2016
08/27/16,34481088.0,142.0,3314556.0,PR,544952.0,241149.0,2016-08-27,272476.0,786101.0,2016
08/27/16,34481088.0,142.0,3314556.0,RI,219702.0,24821.0,2016-08-27,109851.0,244523.0,2016
08/27/16,34481088.0,142.0,3314556.0,SC,612948.0,132423.0,2016-08-27,306474.0,745371.0,2016
08/27/16,34481088.0,142.0,3314556.0,SD,107952.0,14364.0,2016-08-27,53976.0,122316.0,2016
08/27/16,34481088.0,142.0,3314556.0,TN,746566.0,116745.0,2016-08-27,373283.0,863311.0,2016
08/27/16,34481088.0,142.0,3314556.0,TX,2122300.0,308787.0,2016-08-27,1061150.0,2431087.0,2016
08/27/16,34481088.0,142.0,3314556.0,VA,864754.0,79244.0,2016-08-27,432377.0,943998.0,2016
08/27/16,34481088.0,142.0,3314556.0,VI,20732.0,7360.0,2016-08-27,10366.0,28092.0,2016
08/27/16,34481088.0,142.0,3314556.0,VT,71682.0,15851.0,2016-08-27,35841.0,87533.0,2016
08/27/16,34481088.0,142.0,3314556.0,WA,446790.0,29861.0,2016-08-27,223395.0,476651.0,2016
08/27/16,34481088.0,142.0,3314556.0,WI,601620.0,49297.0,2016-08-27,300810.0,650917.0,2016
08/27/16,34481088.0,142.0,3314556.0,WV,279040.0,21918.0,2016-08-27,139520.0,300958.0,2016
08/27/16,34481088.0,142.0,3314556.0,WY,76634.0,15324.0,2016-08-27,38317.0,91958.0,2016
08/24/16,30629692.0,127.0,2907726.0,AR,188982.0,44200.0,2016-08-24,94491.0,233182.0,2016
08/24/16,30629692.0,127.0,2907726.0,AZ,686988.0,41843.0,2016-08-24,343494.0,728831.0,2016
08/24/16,30629692.0,127.0,2907726.0,CA,3250256.0,,2016-08-24,1625128.0,,2016
08/24/16,30629692.0,127.0,2907726.0,CO,457834.0,103666.0,2016-08-24,228917.0,561500.0,2016
08/24/16,30629692.0,127.0,2907726.0,CT,510630.0,83766.0,2016-08-24,255315.0,594396.0,2016
08/24/16,30629692.0,127.0,2907726.0,DC,77694.0,6333.0,2016-08-24,38847.0,84027.0,2016
08/24/16,30629692.0,127.0,2907726.0,DE,153448.0,11769.0,2016-08-24,76724.0,165217.0,2016
08/24/16,30629692.0,127.0,2907726.0,FL,2764914.0,319821.0,2016-08-24,1382457.0,3084735.0,2016
08/24/16,30629692.0,127.0,2907726.0,GA,882760.0,50826.0,2016-08-24,441380.0,933586.0,2016
08/24/16,30629692.0,127.0,2907726.0,IA,366402.0,51932.0,2016-08-24,183201.0,418334.0,2016
08/24/16,30629692.0,127.0,2907726.0,ID,223830.0,23162.0,2016-08-24,111915.0,246992.0,2016
08/24/16,30629692.0,127.0,2907726.0,IL,1001456.0,76695.0,2016-08-24,500728.0,1078151.0,2016
08/24/16,30629692.0,127.0,2907726.0,IN,664586.0,62429.0,2016-08-24,332293.0,727015.0,2016
08/24/16,30629692.0,127.0,2907726.0,KS,281882.0,16840.0,2016-08-24,140941.0,298722.0,2016
08/24/16,30629692.0,127.0,2907726.0,KY,514288.0,35107.0,2016-08-24,257144.0,549395.0,2016
08/24/16,30629692.0,127.0,2907726.0,LA,578228.0,68381.0,2016-08-24,289114.0,646609.0,2016
08/24/16,30629692.0,127.0,2907726.0,MA,720650.0,41813.0,2016-08-24,360325.0,762463.0,2016
08/24/16,30629692.0,127.0,2907726.0,MD,657484.0,43119.0,2016-08-24,328742.0,700603.0,2016
08/24/16,30629692.0,127.0,2907726.0,ME,144314.0,34137.0,2016-08-24,72157.0,178451.0,2016
08/24/16,30629692.0,127.0,2907726.0,MI,891068.0,47887.0,2016-08-24,445534.0,938955.0,2016
08/24/16,30629692.0,127.0,2907726.0,MN,493822.0,20991.0,2016-08-24,246911.0,514813.0,2016
08/24/16,30629692.0,127.0,2907726.0,MO,697422.0,28263.0,2016-08-24,348711.0,725685.0,2016
08/24/16,30629692.0,127.0,2907726.0,MT,89842.0,16134.0,2016-08-24,44921.0,105976.0,2016
08/24/16,30629692.0,127.0,2907726.0,NC,976216.0,134770.0,2016-08-24,488108.0,1110986.0,2016
08/24/16,30629692.0,127.0,2907726.0,ND,80954.0,20967.0,2016-08-24,40477.0,101921.0,2016
08/24/16,30629692.0,127.0,2907726.0,NE,277606.0,20657.0,2016-08-24,138803.0,298263.0,2016
08/24/16,30629692.0,127.0,2907726.0,NH,229632.0,17137.0,2016-08-24,114816.0,246769.0,2016
08/24/16,30629692.0,127.0,2907726.0,NJ,1368648.0,78749.0,2016-08-24,684324.0,1447397.0,2016
08/24/16,30629692.0,127.0,2907726.0,NM,188978.0,24760.0,2016-08-24,94489.0,213738.0,2016
08/24/16,30629692.0,127.0,2907726.0,NY,2345780.0,100031.0,2016-08-24,1172890.0,2445811.0,2016
08/24/16,30629692.0,127.0,2907726.0,OH,828350.0,85631.0,2016-08-24,414175.0,913981.0,2016
08/24/16,30629692.0,127.0,2907726.0,OK,303924.0,71258.0,2016-08-24,151962.0,375182.0,2016
08/24/16,30629692.0,127.0,2907726.0,OR,284150.0,33646.0,2016-08-24,142075.0,317796.0,2016
08/24/16,30629692.0,127.0,2907726.0,PA,1600034.0,194462.0,2016-08-24,800017.0,1794496.0,2016
08/24/16,30629692.0,127.0,2907726.0,PR,399302.0,175265.0,2016-08-24,199651.0,574567.0,2016
08/24/16,30629692.0,127.0,2907726.0,RI,187522.0,22046.0,2016-08-24,93761.0,209568.0,2016
08/24/16,30629692.0,127.0,2907726.0,SC,528678.0,114714.0,2016-08-24,264339.0,643392.0,2016
08/24/16,30629692.0,127.0,2907726.0,SD,102562.0,13832.0,2016-08-24,51281.0,116394.0,2016
08/24/16,30629692.0,127.0,2907726.0,TN,657084.0,101826.0,2016-08-24,328542.0,758910.0,2016
08/24/16,30629692.0,127.0,2907726.0,TX,1826388.0,269384.0,2016-08-24,913194.0,2095772.0,2016
08/24/16,30629692.0,127.0,2907726.0,VA,762696.0,70517.0,2016-08-24,381348.0,833213.0,2016
08/24/16,30629692.0,127.0,2907726.0,VI,17110.0,5869.0,2016-08-24,8555.0,22979.0,2016
08/24/16,30629692.0,127.0,2907726.0,VT,62150.0,13505.0,2016-08-24,31075.0,75655.0,2016
08/24/16,30629692.0,127.0,2907726.0,WA,435262.0,28893.0,2016-08-24,217631.0,464155.0,2016
08/24/16,30629692.0,127.0,2907726.0,WI,539848.0,45196.0,2016-08-24,269924.0,585044.0,2016
08/24/16,30629692.0,127.0,2907726.0,WV,250448.0,20062.0,2016-08-24,125224.0,270510.0,2016
08/24/16,30629692.0,127.0,2907726.0,WY,77590.0,15435.0,2016-08-24,38795.0,93025.0,2016
08/20/16,32849886.0,110.0,3233267.0,AR,215516.0,51506.0,2016-08-20,107758.0,267022.0,2016
08/20/16,32849886.0,110.0,3233267.0,AZ,741162.0,43563.0,2016-08-20,370581.0,784725.0,2016
08/20/16,32849886.0,110.0,3233267.0,CA,3278112.0,,2016-08-20,1639056.0,,2016
08/20/16,32849886.0,110.0,3233267.0,CO,484756.0,112719.0,2016-08-20,242378.0,597475.0,2016
08/20/16,32849886.0,110.0,3233267.0,CT,536530.0,89591.0,2016-08-20,268265.0,626121.0,2016
08/20/16,32849886.0,110.0,3233267.0,DC,78516.0,6570.0,2016-08-20,39258.0,85086.0,2016
08/20/16,32849886.0,110.0,3233267.0,DE,167274.0,12970.0,2016-08-20,83637.0,180244.0,2016
08/20/16,32849886.0,110.0,3233267.0,FL,3180136.0,364212.0,2016-08-20,1590068.0,3544348.0,2016
08/20/16,32849886.0,110.0,3233267.0,GA,978208.0,54467.0,2016-08-20,489104.0,1032675.0,2016
08/20/16,32849886.0,110.0,3233267.0,IA,390668.0,57645.0,2016-08-20,195334.0,448313.0,2016
08/20/16,32849886.0,110.0,3233267.0,ID,232162.0,24599.0,2016-08-20,116081.0,256761.0,2016
08/20/16,32849886.0,110.0,3233267.0,IL,1015278.0,78258.0,2016-08-20,507639.0,1093536.0,2016
08/20/16,32849886.0,110.0,3233267.0,IN,773108.0,72778.0,2016-08-20,386554.0,845886.0,2016
08/20/16,32849886.0,110.0,3233267.0,KS,302798.0,18199.0,2016-08-20,151399.0,320997.0,2016
08/20/16,32849886.0,110.0,3233267.0,KY,569662.0,39211.0,2016-08-20,284831.0,608873.0,2016
08/20/16,32849886.0,110.0,3233267.0,LA,625740.0,74219.0,2016-08-20,312870.0,699959.0,2016
08/20/16,32849886.0,110.0,3233267.0,MA,754726.0,44035.0,2016-08-20,377363.0,798761.0,2016
08/20/16,32849886.0,110.0,3233267.0,MD,709894.0,45879.0,2016-08-20,354947.0,755773.0,2016
08/20/16,32849886.0,110.0,3233267.0,ME,164300.0,39435.0,2016-08-20,82150.0,203735.0,2016
08/20/16,32849886.0,110.0,3233267.0,MI,934292.0,49989.0,2016-08-20,467146.0,984281.0,2016
08/20/16,32849886.0,110.0,3233267.0,MN,505736.0,22303.0,2016-08-20,252868.0,528039.0,2016
08/20/16,32849886.0,110.0,3233267.0,MO,757588.0,31194.0,2016-08-20,378794.0,788782.0,2016
08/20/16,32849886.0,110.0,3233267.0,MT,95014.0,17253.0,2016-08-20,47507.0,112267.0,2016
08/20/16,32849886.0,110.0,3233267.0,NC,1107612.0,151379.0,2016-08-20,553806.0,1258991.0,2016
08/20/16,32849886.0,110.0,3233267.0,ND,81930.0,21237.0,2016-08-20,40965.0,103167.0,2016
08/20/16,32849886.0,110.0,3233267.0,NE,294522.0,22348.0,2016-08-20,147261.0,316870.0,2016
08/20/16,32849886.0,110.0,3233267.0,NH,257700.0,19158.0,2016-08-20,128850.0,276858.0,2016
08/20/16,32849886.0,110.0,3233267.0,NJ,1380306.0,83558.0,2016-08-20,690153.0,1463864.0,2016
08/20/16,32849886.0,110.0,3233267.0,NM,203554.0,27385.0,2016-08-20,101777.0,230939.0,2016
08/20/16,32849886.0,110.0,3233267.0,NY,2400582.0,103368.0,2016-08-20,1200291.0,2503950.0,2016
08/20/16,32849886.0,110.0,3233267.0,OH,869268.0,93346.0,2016-08-20,434634.0,962614.0,2016
08/20/16,32849886.0,110.0,3233267.0,OK,329346.0,78890.0,2016-08-20,164673.0,408236.0,2016
08/20/16,32849886.0,110.0,3233267.0,OR,279600.0,34212.0,2016-08-20,139800.0,313812.0,2016
08/20/16,32849886.0,110.0,3233267.0,PA,1676122.0,208225.0,2016-08-20,838061.0,1884347.0,2016
08/20/16,32849886.0,110.0,3233267.0,PR,543046.0,240559.0,2016-08-20,271523.0,783605.0,2016
08/20/16,32849886.0,110.0,3233267.0,RI,211404.0,24505.0,2016-08-20,105702.0,235909.0,2016
08/20/16,32849886.0,110.0,3233267.0,SC,604128.0,132267.0,2016-08-20,302064.0,736395.0,2016
08/20/16,32849886.0,110.0,3233267.0,SD,102936.0,13928.0,2016-08-20,51468.0,116864.0,2016
08/20/16,32849886.0,110.0,3233267.0,TN,744112.0,118015.0,2016-08-20,372056.0,862127.0,2016
08/20/16,32849886.0,110.0,3233267.0,TX,1999730.0,295490.0,2016-08-20,999865.0,2295220.0,2016
08/20/16,32849886.0,110.0,3233267.0,VA,837034.0,77951.0,2016-08-20,418517.0,914985.0,2016
08/20/16,32849886.0,110.0,3233267.0,VI,20788.0,7545.0,2016-08-20,10394.0,28333.0,2016
08/20/16,32849886.0,110.0,3233267.0,VT,68980.0,15233.0,2016-08-20,34490.0,84213.0,2016
08/20/16,32849886.0,110.0,3233267.0,WA,424514.0,28815.0,2016-08-20,212257.0,453329.0,2016
08/20/16,32849886.0,110.0,3233267.0,WI,570884.0,48227.0,2016-08-20,285442.0,619111.0,2016
08/20/16,32849886.0,110.0,3233267.0,WV,273492.0,21930.0,2016-08-20,136746.0,295422.0,2016
08/20/16,32849886.0,110.0,3233267.0,WY,77120.0,15101.0,2016-08-20,38560.0,92221.0,2016
08/17/16,27911078.0,94.0,2770792.0,AR,177122.0,42691.0,2016-08-17,88561.0,219813.0,2016
08/17/16,27911078.0,94.0,2770792.0,AZ,647462.0,40364.0,2016-08-17,323731.0,687826.0,2016
08/17/16,27911078.0,94.0,2770792.0,CA,2901420.0,,2016-08-17,1450710.0,,2016
08/17/16,27911078.0,94.0,2770792.0,CO,416834.0,97432.0,2016-08-17,208417.0,514266.0,2016
08/17/16,27911078.0,94.0,2770792.0,CT,462804.0,78315.0,2016-08-17,231402.0,541119.0,2016
08/17/16,27911078.0,94.0,2770792.0,DC,71998.0,6130.0,2016-08-17,35999.0,78128.0,2016
08/17/16,27911078.0,94.0,2770792.0,DE,141108.0,11249.0,2016-08-17,70554.0,152357.0,2016
08/17/16,27911078.0,94.0,2770792.0,FL,2604692.0,306629.0,2016-08-17,1302346.0,2911321.0,2016
08/17/16,27911078.0,94.0,2770792.0,GA,828180.0,49313.0,2016-08-17,414090.0,877493.0,2016
08/17/16,27911078.0,94.0,2770792.0,IA,335552.0,49670.0,2016-08-17,167776.0,385222.0,2016
08/17/16,27911078.0,94.0,2770792.0,ID,214738.0,22470.0,2016-08-17,107369.0,237208.0,2016
08/17/16,27911078.0,94.0,2770792.0,IL,895352.0,71811.0,2016-08-17,447676.0,967163.0,2016
08/17/16,27911078.0,94.0,2770792.0,IN,617014.0,60144.0,2016-08-17,308507.0,677158.0,2016
08/17/16,27911078.0,94.0,2770792.0,KS,261286.0,15675.0,2016-08-17,130643.0,276961.0,2016
